ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8480	"ENSG00000163867"	"ZMYM6"	chr1	-	35030546	35030756	35030546	35030713	35031266	35031337	8480	13,13	8,13	4,9	5,13	142	99	0.220166461154	0.5906747000496572	0.531,0.411	0.358,0.326	0.129
8481	"ENSG00000163867"	"ZMYM6"	chr1	-	35030546	35030756	35030546	35030713	35031814	35031945	8481	13,13	23,10	4,19	40,36	142	99	0.0232127489833	0.11561978523649152	0.283,0.475	0.065,0.269	0.212
8483	"ENSG00000148737"	"TCF7L2"	chr10	+	113150982	113151123	113150997	113151123	113146010	113146097	8483	9,14	45,59	21,18	77,76	114	99	0.596498497701	1.0	0.148,0.171	0.191,0.171	-0.021
8484	"ENSG00000246695"	"RASSF8-AS1"	chr12	-	25956638	25956764	25956638	25956761	25957452	25957585	8484	2,2	0,0	7,15	6,2	102	99	0.000127090914275	0.0018387836247882937	1.0,1.0	0.531,0.879	0.295
8485	"ENSG00000246695"	"RASSF8-AS1"	chr12	-	25956638	25956764	25956638	25956761	25958931	25959065	8485	1,0	0,0	0,1	4,2	102	99	1	1.0	1.0,NA	0.0,0.327	0.837
8487	"ENSG00000186470"	"BTN3A2"	chr6	+	26367974	26368050	26367989	26368050	26365230	26365352	8487	9,14	242,312	12,9	211,136	114	99	0.280366726133	0.6934986997835265	0.031,0.038	0.047,0.054	-0.016
8488	"ENSG00000186470"	"BTN3A2"	chr6	+	26368564	26368912	26368720	26368912	26367989	26368050	8488	499,548	7,6	380,288	1,6	255	99	0.554862742468	1.0	0.965,0.973	0.993,0.949	-0.002
8496	"ENSG00000229474"	"PATL2"	chr15	-	44672014	44672239	44672014	44672156	44672387	44672456	8496	4,19	5,9	14,9	2,1	182	99	0.00747191469503	0.0489095170163005	0.303,0.535	0.792,0.83	-0.392
8497	"ENSG00000049246"	"PER3"	chr1	+	7793956	7794008	7793959	7794008	7788044	7788246	8497	10,4	0,6	17,16	5,2	102	99	0.850855653103	1.0	1.0,0.393	0.767,0.886	-0.13
8498	"ENSG00000049246"	"PER3"	chr1	+	7829833	7830161	7829836	7830161	7827117	7827815	8498	5,8	2,2	22,20	5,8	102	99	0.907314295269	1.0	0.708,0.795	0.81,0.708	-0.007
8501	"ENSG00000144045"	"DQX1"	chr2	-	74522855	74523046	74522855	74523014	74523118	74523218	8501	0,5	0,0	15,1	0,2	131	99	1	1.0	NA,1.0	1.0,0.274	0.363
8503	"ENSG00000073792"	"IGF2BP2"	chr3	-	185692698	185692780	185692698	185692762	185693176	185693228	8503	2,5	0,8	3,4	4,27	117	99	0.0724322647496	0.2687463065912907	1.0,0.346	0.388,0.111	0.424
8504	"ENSG00000073792"	"IGF2BP2"	chr3	-	185692698	185692780	185692698	185692762	185696611	185696663	8504	2,5	21,25	5,7	149,185	117	99	0.0363991774809	0.16086230435801382	0.075,0.145	0.028,0.031	0.08
8505	"ENSG00000163870"	"TPRA1"	chr3	-	127594799	127595140	127594799	127594933	127595451	127595690	8505	53,51	8,14	60,87	13,1	306	99	0.0774025284186	0.28183384016066804	0.682,0.541	0.599,0.966	-0.171
8506	"ENSG00000163870"	"TPRA1"	chr3	-	127594799	127595140	127594799	127594933	127598195	127598251	8506	46,38	0,2	57,85	4,14	306	99	0.000859819858125	0.0090083425365625	1.0,0.86	0.822,0.663	0.188
8507	"ENSG00000284879"	"NCAL1"	chr2	+	87719806	87720021	87719831	87720021	87716611	87716790	8507	6,3	4,8	4,9	1,4	124	99	0.0585150597322	0.2291577956859304	0.545,0.23	0.762,0.642	-0.314
8509	"ENSG00000155366"	"RHOC"	chr1	-	112705099	112705201	112705099	112705168	112705604	112705733	8509	21,13	4,4	72,64	28,19	132	99	0.26026495772	0.6595871426184802	0.797,0.709	0.659,0.716	0.066
8510	"ENSG00000155366"	"RHOC"	chr1	-	112705099	112706252	112705099	112705168	112706731	112707079	8510	254,355	8,3	899,1042	5,29	1183	99	0.878855578249	1.0	0.727,0.908	0.938,0.75	-0.026
8511	"ENSG00000155366"	"RHOC"	chr1	-	112705099	112705168	112705099	112705123	112706832	112707056	8511	126,173	1,0	553,619	1,2	144	99	1	1.0	0.989,1.0	0.997,0.995	-0.002
8512	"ENSG00000155366"	"RHOC"	chr1	-	112705099	112705201	112705099	112705123	112707077	112707102	8512	144,197	12,14	647,734	68,49	177	99	0.550530641625	1.0	0.87,0.887	0.842,0.893	0.011
8513	"ENSG00000155366"	"RHOC"	chr1	-	112705099	112706252	112705099	112705168	112707077	112707127	8513	258,356	162,159	925,1093	716,722	1183	99	0.0178441981743	0.09451463443446738	0.118,0.158	0.098,0.112	0.033
8515	"ENSG00000105983"	"LMBR1"	chr7	-	156834477	156834595	156834477	156834575	156836812	156836885	8515	6,3	11,12	2,1	6,13	119	99	0.0856328387282	0.30341820214093024	0.312,0.172	0.217,0.06	0.103
8524	"ENSG00000225470"	"JPX"	chrX	+	73962730	73962801	73962734	73962801	73944583	73944662	8524	1,0	0,3	1,3	2,0	103	99	0.0199575145065	0.10277556199251273	1.0,0.0	0.325,1.0	-0.162
8531	"ENSG00000225470"	"JPX"	chrX	+	73997040	73997166	73997043	73997166	73994839	73994961	8531	6,0	0,2	0,0	0,2	102	99	1	1.0	1.0,0.0	NA,0.0	0.5
8532	"ENSG00000225470"	"JPX"	chrX	+	73998767	74000496	73998953	74000496	73994839	73994961	8532	32,42	2,1	31,28	11,4	285	99	0.000924976153792	0.0094998959344384	0.848,0.936	0.495,0.709	0.29
8533	"ENSG00000225470"	"JPX"	chrX	+	73998767	74000496	73999354	74000496	73994839	73994961	8533	81,132	1,0	118,107	2,6	686	99	1	1.0	0.921,1.0	0.895,0.72	0.153
8535	"ENSG00000225470"	"JPX"	chrX	+	73998953	73999669	73999354	73999669	73994839	73994961	8535	51,91	1,0	98,83	2,6	500	99	0.00124040374288	0.011974877440089533	0.91,1.0	0.907,0.733	0.135
8540	"ENSG00000225470"	"JPX"	chrX	+	73998953	74000495	73999354	74000495	73998767	73998844	8540	67,124	0,0	119,97	2,2	500	99	0.0515078538495	0.20858678467450242	1.0,1.0	0.922,0.906	0.086
8541	"ENSG00000110200"	"ANAPC15"	chr11	-	72109586	72109940	72109586	72109928	72110087	72110225	8541	16,43	646,632	13,19	573,552	111	99	0.0402816332747	0.17346476565301916	0.022,0.057	0.02,0.03	0.014
8542	"ENSG00000110200"	"ANAPC15"	chr11	-	72111156	72111286	72111156	72111281	72111411	72111496	8542	181,226	281,307	157,173	263,262	104	99	0.49451159292	0.9809517234963656	0.38,0.412	0.362,0.386	0.022
8543	"ENSG00000110200"	"ANAPC15"	chr11	-	72111156	72111286	72111156	72111281	72111441	72111496	8543	69,60	6,10	68,65	9,2	104	99	0.306066873265	0.7333536604102014	0.916,0.851	0.878,0.969	-0.04
8544	"ENSG00000110200"	"ANAPC15"	chr11	-	72111156	72111286	72111156	72111281	72112273	72112451	8544	14,15	3,2	25,12	0,2	104	99	0.041163039351	0.17628869397855834	0.816,0.877	1.0,0.851	-0.079
8555	"ENSG00000175866"	"BAIAP2"	chr17	+	81085582	81085725	81085653	81085725	81084831	81084893	8555	0,0	22,32	0,1	99,88	170	99	1	1.0	0.0,0.0	0.0,0.007	-0.004
8556	"ENSG00000204516"	"MICB"	chr6	+	31506142	31506430	31506271	31506430	31505616	31505871	8556	418,518	0,0	424,869	0,4	228	99	1	1.0	1.0,1.0	1.0,0.99	0.005
8557	"ENSG00000249915"	"PDCD6"	chr5	+	304176	306754	306601	306754	272710	272772	8557	1320,1770	0,0	1282,1494	0,2	2524	99	1	1.0	1.0,1.0	1.0,0.967	0.016
8561	"ENSG00000120948"	"TARDBP"	chr1	+	11023160	11023329	11023192	11023329	11022123	11022250	8561	230,207	8,2	249,234	16,0	131	99	0.314050517988	0.7472974692951085	0.956,0.987	0.922,1.0	0.01
8562	"ENSG00000120948"	"TARDBP"	chr1	+	11023160	11023329	11023262	11023329	11022123	11022250	8562	647,772	4,3	824,893	4,16	201	99	0.0357517285224	0.15933845269546612	0.988,0.992	0.99,0.965	0.012
8563	"ENSG00000120948"	"TARDBP"	chr1	+	11023192	11023329	11023262	11023329	11022123	11022250	8563	425,567	4,3	591,659	4,16	169	99	0.0334885585757	0.15155062213529444	0.984,0.991	0.989,0.96	0.013
8564	"ENSG00000120948"	"TARDBP"	chr1	+	11024063	11024335	11024301	11024335	11023192	11023329	8564	158,170	0,0	188,196	2,8	337	99	0.000314160185504	0.003936178819063862	1.0,1.0	0.965,0.878	0.079
8565	"ENSG00000109323"	"MANBA"	chr4	-	102664684	102669049	102664684	102664852	102671280	102671398	8565	116,158	0,0	117,142	0,1	4296	99	1	1.0	1.0,1.0	1.0,0.766	0.117
8566	"ENSG00000109323"	"MANBA"	chr4	-	102672008	102672146	102672008	102672054	102673918	102674070	8566	0,3	0,6	3,2	2,1	191	99	1	1.0	NA,0.206	0.437,0.509	-0.267
8567	"ENSG00000137776"	"SLTM"	chr15	-	58899468	58899937	58899468	58899883	58901259	58901287	8567	230,264	30,45	276,377	28,19	153	99	0.00061538460755	0.006847484066512614	0.832,0.791	0.864,0.928	-0.085
8568	"ENSG00000137776"	"SLTM"	chr15	-	58916934	58917020	58916934	58916999	58921445	58921584	8568	0,2	0,2	4,3	0,0	120	99	1	1.0	NA,0.452	1.0,1.0	-0.548
8569	"ENSG00000137776"	"SLTM"	chr15	-	58916934	58917020	58916934	58916999	58932355	58932443	8569	2,2	281,362	6,7	349,388	120	99	0.603182320321	1.0	0.006,0.005	0.014,0.015	-0.009
8570	"ENSG00000228956"	"SATB1-AS1"	chr3	+	18526386	18526540	18526425	18526540	18465982	18466039	8570	40,57	0,4	30,48	0,0	138	99	0.205804614566	0.5646076935347147	1.0,0.911	1.0,1.0	-0.044
8571	"ENSG00000228956"	"SATB1-AS1"	chr3	+	18527784	18528139	18527950	18528139	18527173	18527326	8571	4,0	5,6	2,6	1,2	265	99	0.0109341545744	0.06578697604645181	0.23,0.0	0.428,0.528	-0.363
8576	"ENSG00000228956"	"SATB1-AS1"	chr3	+	18585610	18585762	18585619	18585762	18548063	18548193	8576	0,0	1,3	1,0	0,0	108	99	1	1.0	0.0,0.0	1.0,NA	-1.0
8577	"ENSG00000143398"	"PIP5K1A"	chr1	+	151224244	151224279	151224247	151224279	151197948	151198117	8577	2,5	0,2	1,4	2,4	102	99	0.017962064976	0.09495846626751474	1.0,0.708	0.327,0.493	0.444
8578	"ENSG00000143398"	"PIP5K1A"	chr1	+	151224244	151224279	151224247	151224279	151198552	151199081	8578	66,72	276,343	63,137	265,374	102	99	0.059150859324	0.23098611184788004	0.188,0.169	0.187,0.262	-0.046
8579	"ENSG00000143398"	"PIP5K1A"	chr1	+	151224244	151224279	151224247	151224279	151198724	151199187	8579	2,7	0,2	1,11	2,7	102	99	0.0195414256934	0.10130052807317971	1.0,0.773	0.327,0.604	0.421
8580	"ENSG00000139370"	"SLC15A4"	chr12	-	128809942	128810111	128809942	128810053	128814774	128815070	8580	158,225	19,20	163,167	12,13	157	99	0.263314079515	0.6633186093355758	0.84,0.876	0.895,0.89	-0.035
8604	"ENSG00000134744"	"TUT4"	chr1	-	52436754	52436975	52436754	52436963	52438219	52438335	8604	50,67	127,117	30,36	88,71	111	99	0.504237363399	0.9898327855093794	0.26,0.338	0.233,0.311	0.027
8605	"ENSG00000134744"	"TUT4"	chr1	-	52436754	52436978	52436754	52436963	52438219	52438335	8605	84,96	127,117	66,66	88,71	114	99	0.51583089963	1.0	0.365,0.416	0.394,0.447	-0.03
8606	"ENSG00000134744"	"TUT4"	chr1	-	52436754	52436978	52436754	52436975	52438219	52438335	8606	72,68	38,39	54,46	18,16	102	99	0.0549831018117	0.2189542598981458	0.648,0.629	0.744,0.736	-0.101
8607	"ENSG00000115207"	"GTF3C2"	chr2	-	27325853	27326893	27325853	27326218	27327176	27327284	8607	957,1387	1,10	1972,2134	12,7	774	99	0.886583149271	1.0	0.992,0.947	0.955,0.975	0.005
8608	"ENSG00000233184"	"DPH5-DT"	chr1	+	101080388	101083574	101083460	101083574	101075394	101075716	8608	115,155	4,4	117,112	5,0	3171	99	0.332673886099	0.7760262243870467	0.473,0.547	0.422,1.0	-0.201
8610	"ENSG00000233184"	"DPH5-DT"	chr1	+	101080388	101083574	101083460	101083574	101077362	101077508	8610	119,164	7,12	117,112	29,9	3171	99	0.0159727184981	0.08687697410851207	0.347,0.299	0.112,0.28	0.127
8611	"ENSG00000233184"	"DPH5-DT"	chr1	+	101080886	101083574	101083460	101083574	101077362	101077508	8611	97,127	7,12	99,93	29,9	2673	99	0.0253480836399	0.1230068051700205	0.339,0.282	0.112,0.277	0.116
8613	"ENSG00000164924"	"YWHAZ"	chr8	-	100924134	100924322	100924134	100924298	100924915	100925039	8613	51,54	3589,4215	96,79	4150,4049	123	99	0.00398198943207	0.0302111335684579	0.011,0.01	0.018,0.015	-0.006
8614	"ENSG00000164924"	"YWHAZ"	chr8	-	100948595	100948900	100948595	100948732	100950405	100950557	8614	3353,3909	0,2	3970,4018	0,0	267	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
8615	"ENSG00000164924"	"YWHAZ"	chr8	-	100948595	100948900	100948595	100948732	100951928	100952619	8615	5184,6201	9,10	6246,5987	3,22	267	99	1	1.0	0.995,0.996	0.999,0.99	0.001
8616	"ENSG00000187922"	"LCN10"	chr9	-	136741880	136742020	136741880	136741958	136742786	136742959	8616	0,8	0,0	118,79	2,0	161	99	1	1.0	NA,1.0	0.973,1.0	0.014
8617	"ENSG00000188976"	"NOC2L"	chr1	-	954003	954523	954003	954082	955922	956013	8617	181,244	208,195	222,171	355,305	540	99	3.61772132721e-05	0.0006331301740323677	0.138,0.187	0.103,0.093	0.065
8620	"ENSG00000116299"	"ELAPOR1"	chr1	+	109202912	109203231	109202943	109203231	109200734	109200900	8620	0,1	3,4	0,4	12,16	130	99	0.0923080180043	0.3207322429895278	0.0,0.16	0.0,0.16	0.0
8621	"ENSG00000164032"	"H2AZ1"	chr4	-	99949272	99949386	99949272	99949379	99949662	99949740	8621	4531,4634	12,2	5075,8400	6,9	106	99	1	1.0	0.997,1.0	0.999,0.999	-0.001
8623	"ENSG00000187730"	"GABRD"	chr1	+	2028070	2028292	2028154	2028292	2027576	2027659	8623	0,0	10,2	2,0	52,31	183	99	1	1.0	0.0,0.0	0.02,0.0	-0.01
8624	"ENSG00000187730"	"GABRD"	chr1	+	2029550	2029762	2029590	2029762	2029110	2029266	8624	9,4	0,0	76,40	2,0	139	99	0.533841701757	1.0	1.0,1.0	0.964,1.0	0.018
8629	"ENSG00000142864"	"SERBP1"	chr1	-	67424199	67424322	67424199	67424277	67424887	67424959	8629	893,1115	1617,2088	2067,1989	2723,2819	144	99	0.00478963508426	0.0348015742035969	0.275,0.269	0.343,0.327	-0.063
8630	"ENSG00000142864"	"SERBP1"	chr1	-	67424199	67424322	67424199	67424277	67425082	67425223	8630	282,288	12,6	592,570	5,10	144	99	0.0185541347303	0.09742924900625129	0.942,0.971	0.988,0.975	-0.025
8631	"ENSG00000142864"	"SERBP1"	chr1	-	67424887	67424977	67424887	67424959	67425082	67425223	8631	1020,1335	1270,1584	2186,2212	2062,2152	117	99	0.0251694721969	0.12246605288687377	0.405,0.416	0.473,0.465	-0.058
8632	"ENSG00000142676"	"RPL11"	chr1	+	23692608	23692759	23692611	23692759	23691820	23692060	8632	178,251	0,2	148,188	8,1	102	99	0.0803743346625	0.2896653945760873	1.0,0.992	0.947,0.995	0.025
8633	"ENSG00000142676"	"RPL11"	chr1	+	23694659	23695908	23695797	23695908	23693806	23693913	8633	26459,29996	31,25	22331,24595	36,22	1237	99	0.323414364549	0.7614090226941373	0.986,0.99	0.98,0.989	0.004
8634	"ENSG00000116698"	"SMG7"	chr1	+	183517625	183517820	183517687	183517820	183515873	183515991	8634	18,34	225,255	148,135	176,235	161	99	0	0.0	0.047,0.076	0.341,0.261	-0.24
8635	"ENSG00000131408"	"NR1H2"	chr19	+	50377552	50377648	50377586	50377648	50376718	50376826	8635	8,7	274,288	6,13	528,400	133	99	0.566825306002	1.0	0.021,0.018	0.008,0.024	0.003
8636	"ENSG00000131408"	"NR1H2"	chr19	+	50379001	50379181	50379091	50379181	50378521	50378796	8636	639,670	0,0	1368,1043	0,2	189	99	1	1.0	1.0,1.0	1.0,0.996	0.002
8637	"ENSG00000131408"	"NR1H2"	chr19	+	50379001	50379181	50379133	50379181	50378521	50378796	8637	742,802	0,3	1593,1211	28,10	231	99	0.000101033898178	0.001499469169974171	1.0,0.991	0.961,0.981	0.025
8638	"ENSG00000131408"	"NR1H2"	chr19	+	50379091	50379181	50379133	50379181	50378521	50378796	8638	103,132	0,3	225,170	28,10	141	99	1.85836500699e-06	5.1330294056708635e-05	1.0,0.969	0.849,0.923	0.098
8641	"ENSG00000228630"	"HOTAIR"	chr12	-	53965963	53966087	53965963	53966083	53966275	53966377	8641	2,1	0,0	5,1	2,0	103	99	0.763212150163	1.0	1.0,1.0	0.706,1.0	0.147
8644	"ENSG00000119402"	"FBXW2"	chr9	-	120787768	120788278	120787768	120788186	120792886	120793257	8644	297,322	4,10	142,301	0,3	191	99	0.0114839196323	0.0680819040314891	0.975,0.943	1.0,0.981	-0.031
8645	"ENSG00000119402"	"FBXW2"	chr9	-	120787768	120788278	120787768	120788186	120793148	120793257	8645	445,566	121,128	217,438	57,76	191	99	0.305756484556	0.7332524507944592	0.656,0.696	0.664,0.749	-0.031
8652	"ENSG00000175322"	"ZNF519"	chr18	-	14099937	14106409	14099937	14101773	14124349	14124476	8652	166,190	0,0	89,138	0,1	4735	99	1	1.0	1.0,1.0	1.0,0.743	0.129
8653	"ENSG00000163946"	"TASOR"	chr3	-	56633043	56633966	56633043	56633843	56638705	56638765	8653	404,527	97,86	404,427	34,25	222	99	4.7100650824e-08	2.111421798003738e-06	0.65,0.732	0.841,0.884	-0.171
8654	"ENSG00000163946"	"TASOR"	chr3	-	56633043	56633966	56633043	56633843	56639985	56640130	8654	258,325	13,26	245,269	3,3	222	99	1.29032521712e-06	3.8144803310428545e-05	0.898,0.848	0.973,0.976	-0.101
8655	"ENSG00000162373"	"BEND5"	chr1	-	48758899	48759366	48758899	48759284	48761336	48761470	8655	104,191	104,184	103,239	71,100	181	99	0.00193972262329	0.017179502877365197	0.354,0.362	0.442,0.567	-0.146
8657	"ENSG00000066427"	"ATXN3"	chr14	-	92080964	92081061	92080964	92081057	92082299	92082466	8657	236,292	0,3	126,213	0,0	103	99	1	1.0	1.0,0.989	1.0,1.0	-0.006
8658	"ENSG00000066427"	"ATXN3"	chr14	-	92080964	92081061	92080964	92081057	92083125	92083258	8658	1,5	0,0	0,0	0,3	103	99	1	1.0	1.0,1.0	NA,0.0	1.0
8660	"ENSG00000066427"	"ATXN3"	chr14	-	92083125	92083258	92083125	92083235	92088729	92088817	8660	223,281	0,2	171,237	0,0	122	99	1	1.0	1.0,0.991	1.0,1.0	-0.004
8662	"ENSG00000066427"	"ATXN3"	chr14	-	92093745	92093850	92093745	92093831	92096092	92096137	8662	4,0	131,180	1,0	98,118	118	99	1	1.0	0.025,0.0	0.008,0.0	0.009
8663	"ENSG00000066427"	"ATXN3"	chr14	-	92096092	92096137	92096092	92096134	92096673	92096838	8663	183,217	4,3	140,169	2,2	102	99	0.528278578158	1.0	0.978,0.986	0.985,0.988	-0.004
8665	"ENSG00000004777"	"ARHGAP33"	chr19	+	35786412	35787072	35786895	35787072	35785408	35785483	8665	431,555	19,19	343,433	10,21	582	99	0.92134300058	1.0	0.794,0.832	0.854,0.778	-0.003
8667	"ENSG00000173744"	"AGFG1"	chr2	+	227534844	227535025	227534907	227535025	227524761	227524915	8667	157,146	0,0	222,301	0,2	162	99	1	1.0	1.0,1.0	1.0,0.989	0.006
8668	"ENSG00000173744"	"AGFG1"	chr2	+	227534844	227535025	227534907	227535025	227531090	227531210	8668	157,147	0,2	227,305	0,0	162	99	1	1.0	1.0,0.978	1.0,1.0	-0.011
8669	"ENSG00000173744"	"AGFG1"	chr2	+	227534844	227535025	227534907	227535025	227533548	227533758	8669	426,410	0,0	537,742	0,1	162	99	1	1.0	1.0,1.0	1.0,0.998	0.001
8670	"ENSG00000173744"	"AGFG1"	chr2	+	227553703	227553795	227553709	227553795	227551958	227552117	8670	179,235	86,118	331,389	105,177	105	99	0.119219668946	0.3830444947293093	0.662,0.653	0.748,0.674	-0.054
8671	"ENSG00000133619"	"KRBA1"	chr7	+	149719532	149719672	149719545	149719672	149714950	149715066	8671	4,4	20,37	0,11	32,24	112	99	0.854073445192	1.0	0.15,0.087	0.0,0.288	-0.025
8672	"ENSG00000133619"	"KRBA1"	chr7	+	149721379	149721535	149721382	149721535	149720834	149720990	8672	17,23	48,83	57,73	69,84	102	99	8.46599892645e-06	0.0001905372350977574	0.256,0.212	0.445,0.458	-0.218
8673	"ENSG00000150455"	"TIRAP"	chr11	+	126291272	126291569	126291424	126291569	126290802	126290961	8673	4,2	0,0	6,1	4,8	251	99	6.04580185914e-09	3.306449036763666e-07	1.0,1.0	0.372,0.047	0.79
8674	"ENSG00000239900"	"ADSL"	chr22	+	40349831	40353117	40353072	40353117	40346528	40346656	8674	1042,1410	1,0	741,845	2,0	3340	99	0.488491556629	0.9749897949902332	0.969,1.0	0.917,1.0	0.026
8676	"ENSG00000239900"	"ADSL"	chr22	+	40361087	40361342	40361272	40361342	40360401	40360492	8676	17,24	983,1179	14,35	892,935	284	99	0.766235730331	1.0	0.006,0.007	0.005,0.013	-0.002
8677	"ENSG00000239900"	"ADSL"	chr22	+	40361272	40363071	40361487	40363071	40360401	40360492	8677	1003,1218	0,0	914,966	2,0	314	99	1	1.0	1.0,1.0	0.993,1.0	0.004
8678	"ENSG00000239900"	"ADSL"	chr22	+	40361487	40363071	40362980	40363071	40361272	40361342	8678	1300,1575	0,1	1180,1208	0,0	1592	99	1	1.0	1.0,0.99	1.0,1.0	-0.005
8680	"ENSG00000187634"	"SAMD11"	chr1	+	943907	944153	943970	944153	943697	943808	8680	1,2	0,0	79,20	1,0	162	99	1	1.0	1.0,1.0	0.98,1.0	0.01
8681	"ENSG00000116497"	"S100PBP"	chr1	+	32827992	32828081	32827995	32828081	32826097	32826930	8681	146,167	157,132	101,161	77,103	102	99	0.0846426739612	0.3007867341740109	0.474,0.551	0.56,0.603	-0.069
8683	"ENSG00000290418"	"TPTEP1"	chr22	+	16647604	16647785	16647662	16647785	16638578	16638740	8683	3,2	10,12	7,2	43,22	157	99	0.910150615847	1.0	0.159,0.095	0.093,0.054	0.054
8684	"ENSG00000169994"	"MYO7B"	chr2	+	127634175	127634683	127634595	127634683	127633257	127633363	8684	1151,1131	1,2	747,708	0,3	519	99	1	1.0	0.995,0.991	1.0,0.978	0.004
8685	"ENSG00000204475"	"NCR3"	chr6	-	31588894	31589231	31588894	31589176	31589525	31589633	8685	1,7	0,0	21,10	8,6	154	99	1.64314468257e-05	0.00033344557584324047	1.0,1.0	0.628,0.517	0.427
8686	"ENSG00000068120"	"COASY"	chr17	+	42562295	42562487	42562355	42562487	42562150	42562219	8686	118,126	2,18	198,255	14,8	159	99	0.24480089396	0.633309408262649	0.973,0.813	0.898,0.952	-0.032
8687	"ENSG00000149474"	"KAT14"	chr20	+	18161819	18162239	18161822	18162239	18159083	18159265	8687	55,111	29,67	122,135	45,53	102	99	0.0418583946869	0.17835883174340172	0.648,0.617	0.725,0.712	-0.086
8688	"ENSG00000149474"	"KAT14"	chr20	+	18181693	18181846	18181709	18181846	18162376	18162945	8688	1,0	139,177	3,0	205,275	115	99	1	1.0	0.006,0.0	0.012,0.0	-0.003
8695	"ENSG00000047410"	"TPR"	chr1	-	186353687	186353880	186353687	186353850	186355409	186355558	8695	7,9	130,150	0,3	165,255	129	99	0.000358307045854	0.004378952477710672	0.04,0.044	0.0,0.009	0.037
8696	"ENSG00000214941"	"ZSWIM7"	chr17	-	15986799	15986892	15986799	15986886	15987265	15987368	8696	148,146	12,4	122,144	4,0	105	99	0.00478564282805	0.0348015742035969	0.921,0.972	0.966,1.0	-0.036
8697	"ENSG00000138448"	"ITGAV"	chr2	+	186665125	186666783	186666703	186666783	186664493	186664641	8697	94,121	0,0	167,233	2,1	1677	99	0.237749317361	0.6215349027950807	1.0,1.0	0.831,0.932	0.119
8698	"ENSG00000138448"	"ITGAV"	chr2	+	186667648	186667776	186667670	186667776	186667149	186667230	8698	7,9	95,89	3,2	127,163	121	99	0.000438509837234	0.005168556680674021	0.057,0.076	0.019,0.01	0.052
8700	"ENSG00000060339"	"CCAR1"	chr10	+	68742375	68742569	68742427	68742569	68736875	68737048	8700	115,102	4,1	49,72	1,4	151	99	0.478732792801	0.9632780146536678	0.95,0.985	0.97,0.922	0.022
8701	"ENSG00000186716"	"BCR"	chr22	+	23309942	23310433	23310323	23310433	23309423	23309483	8701	3,3	544,727	8,1	542,455	480	99	1	1.0	0.001,0.001	0.003,0.0	-0.001
8704	"ENSG00000115875"	"SRSF7"	chr2	-	38748897	38749346	38748897	38749173	38749528	38749705	8704	287,350	0,0	181,215	0,1	272	99	1	1.0	1.0,1.0	1.0,0.987	0.006
8705	"ENSG00000087191"	"PSMC5"	chr17	+	63827673	63827923	63827850	63827923	63827459	63827514	8705	107,159	0,2	188,194	0,1	276	99	0.71785874338	1.0	1.0,0.966	1.0,0.986	-0.01
8706	"ENSG00000087191"	"PSMC5"	chr17	+	63830724	63830935	63830808	63830935	63830270	63830501	8706	51,48	1352,1682	55,77	1410,1606	183	99	0.0902330211055	0.3158300111526269	0.02,0.015	0.021,0.025	-0.005
8707	"ENSG00000087191"	"PSMC5"	chr17	+	63831019	63831226	63831035	63831226	63830808	63830935	8707	25,38	1022,1267	36,41	1214,1444	115	99	0.780094971752	1.0	0.021,0.025	0.025,0.024	-0.002
8708	"ENSG00000087191"	"PSMC5"	chr17	+	63831326	63831616	63831505	63831616	63831019	63831226	8708	1083,1276	2,6	1412,1523	1,1	278	99	1	1.0	0.995,0.987	0.998,0.998	-0.007
8710	"ENSG00000204580"	"DDR1"	chr6	+	30888907	30889010	30888936	30889010	30888687	30888814	8710	135,203	0,3	437,266	4,0	128	99	1	1.0	1.0,0.981	0.988,1.0	-0.004
8712	"ENSG00000204580"	"DDR1"	chr6	+	30896620	30896865	30896730	30896865	30895403	30895514	8712	129,152	7,2	396,267	1,11	209	99	0.351477818627	0.8019729564937308	0.897,0.973	0.995,0.92	-0.022
8713	"ENSG00000204580"	"DDR1"	chr6	+	30897360	30897597	30897378	30897597	30897013	30897141	8713	14,3	69,153	18,11	326,227	117	99	0.311217372314	0.743414636027633	0.147,0.016	0.045,0.039	0.039
8714	"ENSG00000095787"	"WAC"	chr10	+	28535543	28535757	28535561	28535757	28533997	28534034	8714	31,57	351,391	77,90	317,388	117	99	4.02065086299e-05	0.0006893084504605739	0.07,0.11	0.17,0.164	-0.077
8716	"ENSG00000095787"	"WAC"	chr10	+	28590719	28590832	28590721	28590832	28589735	28589851	8716	703,887	0,2	715,964	1,6	101	99	1	1.0	1.0,0.998	0.999,0.994	0.003
8717	"ENSG00000095787"	"WAC"	chr10	+	28595694	28596041	28595732	28596041	28590719	28590832	8717	1,3	463,665	1,7	404,603	137	99	1	1.0	0.002,0.003	0.002,0.008	-0.003
8718	"ENSG00000095787"	"WAC"	chr10	+	28610698	28610821	28610710	28610821	28608185	28608431	8718	367,487	5,5	542,566	9,7	111	99	0.533203632443	1.0	0.985,0.989	0.982,0.986	0.003
