ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4372	"ENSG00000163346"	"PBXIP1"	chr1	-	154948132	154948366	154948225	154948366	154947981	154948005	4372	931,1207	5,1	166,161	0,0	192	99	1	1.0	0.99,0.998	1.0,1.0	-0.006
4373	"ENSG00000267575"	"LINC02987"	chr19	+	27793451	27793650	27793451	27793609	27797753	27798176	4373	63,35	13,22	31,32	11,7	140	99	0.522826523381	0.9649157345527506	0.774,0.529	0.666,0.764	-0.064
4374	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161209931	161209482	161209595	161210110	161210188	4374	546,643	0,0	1180,920	0,2	435	99	1	1.0	1.0,1.0	1.0,0.991	0.004
4375	"ENSG00000158864"	"NDUFS2"	chr1	+	161209856	161210188	161209856	161209931	161210303	161210389	4375	605,684	0,0	1134,927	15,33	356	99	2.58818966259e-10	1.4010479629402633e-08	1.0,1.0	0.955,0.887	0.079
4376	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161210389	161209482	161210188	161210590	161210710	4376	658,750	0,0	1131,910	0,1	300	99	1	1.0	1.0,1.0	1.0,0.997	0.002
4377	"ENSG00000158864"	"NDUFS2"	chr1	+	161209856	161210188	161209856	161209931	161210590	161210710	4377	45,42	0,2	72,69	3,4	356	99	0.046345085494	0.17570644239218694	1.0,0.854	0.87,0.827	0.079
4378	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161210710	161209482	161210188	161212350	161212480	4378	785,906	0,0	1588,1309	0,2	621	99	1	1.0	1.0,1.0	1.0,0.991	0.004
4379	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161212480	161209482	161210710	161213379	161213475	4379	943,1072	8,10	1276,1096	9,7	1869	99	0.42998193939	0.85996387878	0.862,0.85	0.882,0.892	-0.031
4380	"ENSG00000158864"	"NDUFS2"	chr1	+	161212591	161213182	161212591	161212654	161213379	161213475	4380	50,59	17,10	66,51	20,27	627	99	0.164364116062	0.45405201592812156	0.317,0.482	0.343,0.23	0.113
4381	"ENSG00000158864"	"NDUFS2"	chr1	+	161213863	161214053	161213863	161213946	161214155	161214289	4381	135,138	0,0	213,205	0,2	206	99	1	1.0	1.0,1.0	1.0,0.98	0.01
4382	"ENSG00000158864"	"NDUFS2"	chr1	+	161213863	161214032	161213863	161213921	161214155	161214299	4382	150,159	512,491	218,222	1057,875	210	99	0.0236964163267	0.10470422587894768	0.121,0.132	0.089,0.107	0.028
4383	"ENSG00000142208"	"AKT1"	chr14	-	104773454	104773980	104773911	104773980	104773250	104773379	4383	1499,1703	0,0	2256,2712	3,5	556	99	1	1.0	1.0,1.0	0.993,0.99	0.008
4385	"ENSG00000076685"	"NT5C2"	chr10	-	103111692	103111805	103111744	103111805	103106588	103106706	4385	0,2	43,48	0,1	21,35	151	99	1	1.0	0.0,0.027	0.0,0.018	0.005
4386	"ENSG00000178927"	"CYBC1"	chr17	-	82449169	82449292	82449173	82449292	82445863	82445960	4386	27,48	2,1	44,38	0,0	103	99	0.46147309409	0.8914628493021727	0.928,0.979	1.0,1.0	-0.046
4387	"ENSG00000178927"	"CYBC1"	chr17	-	82449169	82449292	82449173	82449292	82446622	82446692	4387	8,20	0,0	19,21	0,1	103	99	1	1.0	1.0,1.0	1.0,0.953	0.024
4388	"ENSG00000178927"	"CYBC1"	chr17	-	82449169	82449292	82449173	82449292	82447579	82447621	4388	611,776	6,8	608,597	7,7	103	99	0.803761949322	1.0	0.99,0.989	0.988,0.988	0.002
4389	"ENSG00000178927"	"CYBC1"	chr17	-	82449430	82450254	82450198	82450254	82449169	82449292	4389	2669,2980	0,4	1881,2106	0,5	867	99	1	1.0	1.0,0.988	1.0,0.98	0.004
4396	"ENSG00000163565"	"IFI16"	chr1	+	159051678	159053724	159051678	159052098	159054820	159055151	4396	1688,1745	0,0	1753,2108	4,3	1725	99	0.128956457138	0.37869064118466533	1.0,1.0	0.962,0.976	0.031
4398	"ENSG00000164002"	"EXO5"	chr1	+	40508766	40508908	40508766	40508889	40509450	40509625	4398	22,18	2,4	6,22	0,1	118	99	0.00661476565577	0.038547037827686675	0.902,0.791	1.0,0.949	-0.128
4399	"ENSG00000137106"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37424844	37424975	4399	668,756	253,313	850,820	345,279	127	99	0.607450804305	1.0	0.673,0.653	0.658,0.696	-0.014
4400	"ENSG00000137106"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37425921	37425994	4400	81,93	4,2	71,91	20,9	127	99	8.03628896261e-05	0.0010546017708152374	0.94,0.973	0.735,0.887	0.145
4401	"ENSG00000137106"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37432007	37432138	4401	81,94	0,0	84,97	4,7	127	99	0.000305539356763	0.0032599720934626177	1.0,1.0	0.942,0.915	0.072
4403	"ENSG00000188186"	"LAMTOR4"	chr7	+	100149498	100149579	100149498	100149565	100153399	100153517	4403	1230,1247	90,86	2753,2595	198,206	113	99	0.628844554836	1.0	0.923,0.927	0.924,0.917	0.004
4404	"ENSG00000142156"	"COL6A1"	chr21	+	46003390	46003998	46003390	46003857	46004575	46004908	4404	101,148	0,3	311,158	2,0	240	99	0.461031186986	0.8910768176925523	1.0,0.953	0.985,1.0	-0.016
4407	"ENSG00000153914"	"SREK1"	chr5	+	66153462	66153596	66153462	66153490	66158808	66158932	4407	56,109	0,0	99,102	0,3	205	99	0.430834407561	0.8604999751665985	1.0,1.0	1.0,0.943	0.028
4408	"ENSG00000144749"	"LRIG1"	chr3	-	66383990	66384272	66384131	66384272	66382981	66383401	4408	140,101	13,4	46,23	3,4	240	99	0.665863291458	1.0	0.816,0.912	0.863,0.703	0.081
4410	"ENSG00000100029"	"PES1"	chr22	-	30584364	30584454	30584415	30584454	30581527	30581644	4410	417,461	0,0	1151,1164	3,0	150	99	1	1.0	1.0,1.0	0.996,1.0	0.002
4412	"ENSG00000198793"	"MTOR"	chr1	-	11121094	11121368	11121245	11121368	11115395	11115468	4412	13,12	9,14	20,17	3,7	250	99	0.0144158057166	0.07156383121079515	0.364,0.253	0.725,0.49	-0.299
4413	"ENSG00000198793"	"MTOR"	chr1	-	11121094	11121368	11121245	11121368	11117003	11117086	4413	17,14	182,167	19,19	198,216	250	99	0.882505063266	1.0	0.036,0.032	0.037,0.034	-0.002
4414	"ENSG00000198793"	"MTOR"	chr1	-	11216143	11216234	11216147	11216234	11213398	11213566	4414	1,2	63,116	0,0	52,87	103	99	0.715442790999	1.0	0.015,0.016	0.0,0.0	0.015
4415	"ENSG00000112031"	"MTRF1L"	chr6	-	152995135	152995319	152995243	152995319	152994512	152994676	4415	147,236	13,6	372,399	15,11	207	99	0.290498515914	0.6742303964549744	0.844,0.95	0.922,0.945	-0.036
4418	"ENSG00000170791"	"CHCHD7"	chr8	+	56211788	56212174	56211788	56211837	56214597	56214667	4418	22,49	292,374	25,20	429,477	436	99	0.000608567857671	0.005714638479813651	0.017,0.029	0.013,0.009	0.012
4419	"ENSG00000170791"	"CHCHD7"	chr8	+	56212761	56212909	56212761	56212889	56214597	56214667	4419	75,127	64,90	272,305	200,197	119	99	0.507717242772	0.9484431213619549	0.494,0.54	0.531,0.563	-0.03
4420	"ENSG00000170791"	"CHCHD7"	chr8	+	56216388	56216531	56216388	56216506	56216679	56216754	4420	157,183	2,2	285,287	1,0	124	99	0.67622984351	1.0	0.984,0.986	0.996,1.0	-0.013
4421	"ENSG00000125703"	"ATG4C"	chr1	+	62784134	62784273	62784134	62784225	62803777	62803862	4421	0,7	0,0	4,10	0,2	147	99	1	1.0	NA,1.0	1.0,0.771	0.115
4423	"ENSG00000072210"	"ALDH3A2"	chr17	+	19663332	19665047	19663332	19663499	19671720	19671956	4423	66,59	0,0	448,420	10,2	1647	99	0.000383491928022	0.00394862597775939	1.0,1.0	0.729,0.927	0.172
4424	"ENSG00000116044"	"NFE2L2"	chr2	-	177232391	177232583	177232472	177232583	177230516	177232008	4424	494,548	3,0	458,636	0,2	180	99	1	1.0	0.989,1.0	1.0,0.994	-0.003
4425	"ENSG00000116044"	"NFE2L2"	chr2	-	177233249	177234271	177234004	177234271	177232391	177232583	4425	379,479	1,0	356,575	0,0	854	99	1	1.0	0.978,1.0	1.0,1.0	-0.011
4426	"ENSG00000116044"	"NFE2L2"	chr2	-	177234004	177234271	177234075	177234271	177233249	177233339	4426	444,626	0,2	465,763	0,2	170	99	1	1.0	1.0,0.995	1.0,0.996	-0.0
4429	"ENSG00000116044"	"NFE2L2"	chr2	-	177310963	177311032	177310999	177311032	177234004	177234271	4429	0,4	0,0	12,6	0,4	135	99	1	1.0	NA,1.0	1.0,0.524	0.238
4430	"ENSG00000116044"	"NFE2L2"	chr2	-	177310963	177311035	177310999	177311035	177287610	177287834	4430	1,7	0,0	14,6	1,0	135	99	1	1.0	1.0,1.0	0.911,1.0	0.044
4431	"ENSG00000116044"	"NFE2L2"	chr2	-	177323238	177323396	177323303	177323396	177311232	177311325	4431	5,8	2,0	19,21	0,0	164	99	0.546486729526	0.988782467870088	0.601,1.0	1.0,1.0	-0.2
4432	"ENSG00000116044"	"NFE2L2"	chr2	-	177323084	177323396	177323238	177323396	177311232	177311328	4432	2,6	2,1	15,7	2,7	253	99	0.983778654145	1.0	0.281,0.701	0.746,0.281	-0.023
4433	"ENSG00000116044"	"NFE2L2"	chr2	-	177323084	177323396	177323303	177323396	177311232	177311328	4433	7,14	0,0	34,28	4,8	318	99	1.13424447994e-05	0.00019152082250730002	1.0,1.0	0.726,0.521	0.377
4434	"ENSG00000116044"	"NFE2L2"	chr2	-	177323238	177323396	177323303	177323396	177311232	177311328	4434	7,9	0,0	21,28	4,8	164	99	3.3590768369e-05	0.00048776180815104144	1.0,1.0	0.76,0.679	0.28
4435	"ENSG00000092529"	"CAPN3"	chr15	+	42407936	42408324	42407936	42408140	42409302	42409380	4435	28,23	0,2	61,68	0,2	283	99	0.441701800634	0.8684133129166882	1.0,0.801	1.0,0.922	-0.06
4436	"ENSG00000092529"	"CAPN3"	chr15	+	42408210	42408437	42408210	42408324	42409302	42409380	4436	8,11	4,7	7,15	40,25	212	99	0.000719192520881	0.006560960766698788	0.483,0.423	0.076,0.219	0.305
4438	"ENSG00000143486"	"EIF2D"	chr1	-	206611147	206611374	206611183	206611374	206609375	206609459	4438	3,11	420,484	0,1	266,226	135	99	0.857793469523	1.0	0.005,0.016	0.0,0.003	0.009
4439	"ENSG00000080822"	"CLDND1"	chr3	-	98521132	98521442	98521329	98521442	98518884	98518995	4439	1167,1437	10,6	2012,2692	31,28	296	99	0.00648578379031	0.03801619447791578	0.975,0.988	0.956,0.97	0.019
4441	"ENSG00000154358"	"OBSCN"	chr1	+	228356150	228356344	228356150	228356193	228359596	228361250	4441	42,40	92,66	18,17	72,44	250	99	0.0254993196608	0.11042705373106447	0.153,0.194	0.09,0.133	0.062
4443	"ENSG00000120029"	"ARMH3"	chr10	-	102032932	102033172	102033025	102033172	102029447	102029745	4443	2,0	54,108	0,3	94,116	192	99	1	1.0	0.019,0.0	0.0,0.013	0.003
4445	"ENSG00000181135"	"ZNF707"	chr8	+	143691072	143691232	143691072	143691199	143691596	143691713	4445	12,8	7,0	19,8	4,1	132	99	0.830863349097	1.0	0.563,1.0	0.781,0.857	-0.037
4446	"ENSG00000181135"	"ZNF707"	chr8	+	143691072	143691232	143691072	143691199	143691599	143691713	4446	26,38	72,149	37,27	102,95	132	99	0.649939294842	1.0	0.213,0.161	0.214,0.176	-0.008
4463	"ENSG00000293310"	NA	chr10	+	122880670	122880756	122880670	122880739	122881597	122881667	4463	14,7	0,2	14,16	6,4	116	99	0.012338672117	0.0634338715959176	1.0,0.749	0.666,0.773	0.155
4466	"ENSG00000174371"	"EXO1"	chr1	+	241853357	241853481	241853357	241853472	241857344	241857482	4466	51,55	1,4	48,107	0,0	108	99	0.117624964913	0.3551907266979106	0.979,0.926	1.0,1.0	-0.047
4467	"ENSG00000223510"	"CDRT15"	chr17	-	14236571	14236862	14236695	14236862	14236281	14236430	4467	0,2	1,0	0,2	0,0	223	99	1	1.0	0.0,1.0	NA,1.0	-0.5
4470	"ENSG00000197530"	"MIB2"	chr1	+	1623388	1623699	1623388	1623482	1623773	1623945	4470	76,95	11,26	93,69	16,17	316	99	0.93992208278	1.0	0.684,0.534	0.646,0.56	0.006
4471	"ENSG00000197530"	"MIB2"	chr1	+	1623430	1623679	1623430	1623482	1623773	1623945	4471	44,52	11,26	61,28	16,17	296	99	0.908076679632	1.0	0.572,0.401	0.56,0.355	0.029
4472	"ENSG00000197530"	"MIB2"	chr1	+	1623430	1623699	1623430	1623679	1623773	1623945	4472	37,50	5,7	40,43	8,2	119	99	0.84446692831	1.0	0.86,0.856	0.806,0.947	-0.019
4473	"ENSG00000197530"	"MIB2"	chr1	+	1625545	1626754	1625545	1625653	1626836	1626999	4473	732,1062	0,0	1489,936	2,2	1200	99	0.542393335187	0.9862099373036045	1.0,1.0	0.984,0.975	0.02
4480	"ENSG00000148444"	"COMMD3"	chr10	+	22318104	22318862	22318104	22318168	22318958	22319018	4480	1504,1648	0,0	1108,1035	0,1	793	99	1	1.0	1.0,1.0	1.0,0.992	0.004
4481	"ENSG00000084636"	"COL16A1"	chr1	-	31656097	31656444	31656399	31656444	31655313	31655502	4481	11,7	48,52	24,5	65,40	401	99	0.19815640727	0.5145775909424127	0.054,0.032	0.084,0.03	-0.014
4482	"ENSG00000084636"	"COL16A1"	chr1	-	31665503	31665618	31665582	31665618	31665171	31665234	4482	6,1	27,31	8,2	46,38	178	99	0.889737007384	1.0	0.11,0.018	0.088,0.028	0.006
4484	"ENSG00000113119"	"TMCO6"	chr5	+	140639738	140639864	140639738	140639851	140641664	140641780	4484	1,2	111,105	2,12	82,93	112	99	0.000661926195107	0.006106642416513451	0.008,0.017	0.021,0.102	-0.049
4485	"ENSG00000182400"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39151745	39151839	4485	2,11	0,0	10,28	5,1	132	99	0.000540953132147	0.005181510715963537	1.0,1.0	0.6,0.955	0.223
4486	"ENSG00000182400"	"TRAPPC6B"	chr14	-	39158284	39159550	39159449	39159550	39154210	39154294	4486	277,345	0,0	279,425	1,0	1264	99	1	1.0	1.0,1.0	0.956,1.0	0.022
4487	"ENSG00000182400"	"TRAPPC6B"	chr14	-	39158284	39159550	39159482	39159550	39154210	39154294	4487	279,356	4,4	289,451	6,6	1297	99	0.519955767373	0.9610631080592582	0.842,0.872	0.786,0.852	0.038
4488	"ENSG00000182400"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39154210	39154294	4488	2,11	4,4	11,26	6,6	132	99	0.292153710467	0.6763634014019038	0.273,0.673	0.579,0.765	-0.199
4489	"ENSG00000182400"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39158284	39158402	4489	8,18	143,182	28,44	189,224	132	99	0.00130191028696	0.010567434986328025	0.04,0.069	0.1,0.128	-0.059
4490	"ENSG00000143418"	"CERS2"	chr1	-	150967391	150967714	150967663	150967714	150967073	150967202	4490	1507,1810	0,0	1633,1377	0,9	371	99	0.792967663252	1.0	1.0,1.0	1.0,0.976	0.012
4491	"ENSG00000168066"	"SF1"	chr11	-	64767566	64767844	64767570	64767844	64767191	64767251	4491	89,87	842,1000	73,80	716,803	103	99	0.756595663621	1.0	0.092,0.077	0.089,0.087	-0.004
4495	"ENSG00000229956"	"ZRANB2-DT"	chr1	+	71237129	71237386	71237129	71237195	71401722	71401879	4495	0,0	2,0	9,19	5,0	290	99	1	1.0	0.0,NA	0.381,1.0	-0.691
4499	"ENSG00000117523"	"PRRC2C"	chr1	+	171514535	171514645	171514535	171514630	171515733	171515859	4499	134,217	35,48	131,108	14,17	114	99	0.00943727590138	0.051465729968181204	0.769,0.797	0.89,0.847	-0.086
4500	"ENSG00000117523"	"PRRC2C"	chr1	+	171584418	171584541	171584418	171584526	171587002	171587221	4500	76,113	328,394	116,82	329,289	114	99	0.185324862679	0.4950513929763418	0.168,0.199	0.234,0.198	-0.033
4501	"ENSG00000185825"	"BCAP31"	chrX	-	153702934	153703058	153703039	153703058	153702006	153702107	4501	3675,4498	2,2	5135,5890	2,4	204	99	1	1.0	0.999,0.999	0.999,0.999	0.0
4502	"ENSG00000185825"	"BCAP31"	chrX	-	153724260	153724388	153724333	153724388	153723152	153723288	4502	3,9	730,868	8,11	1096,1325	172	99	1	1.0	0.002,0.006	0.004,0.005	-0.001
4503	"ENSG00000143811"	"PYCR2"	chr1	-	225921857	225923771	225923700	225923771	225921551	225921644	4503	3105,3664	1,1	3277,4031	0,3	1942	99	1	1.0	0.994,0.995	1.0,0.986	0.001
4504	"ENSG00000076242"	"MLH1"	chr3	+	36994829	36994953	36994829	36994903	36996618	36996709	4504	7,24	7,14	2,11	3,4	149	99	0.830628196044	1.0	0.399,0.532	0.307,0.646	-0.011
4505	"ENSG00000076242"	"MLH1"	chr3	+	36994829	36994953	36994829	36994903	36996623	36996709	4505	5,12	0,2	4,8	7,0	149	99	0.100493594568	0.3163034814919265	1.0,0.799	0.275,1.0	0.262
4506	"ENSG00000076242"	"MLH1"	chr3	+	37000954	37001053	37000954	37001048	37004400	37004474	4506	195,275	0,2	243,272	1,6	104	99	0.691171019205	1.0	1.0,0.992	0.996,0.977	0.01
4507	"ENSG00000101003"	"GINS1"	chr20	+	25417103	25418195	25417103	25417202	25425210	25425327	4507	70,63	0,0	33,105	0,4	1092	99	0.00803071918666	0.04523500738499688	1.0,1.0	1.0,0.704	0.148
4510	"ENSG00000053900"	"ANAPC4"	chr4	+	25380373	25380479	25380373	25380445	25383260	25383393	4510	217,225	2,4	190,257	8,3	133	99	0.187069538249	0.4979052569013514	0.988,0.977	0.946,0.985	0.017
4511	"ENSG00000053900"	"ANAPC4"	chr4	+	25405572	25405622	25405572	25405619	25406828	25406885	4511	38,49	117,183	56,38	193,238	102	99	0.164521849718	0.45431727592795046	0.24,0.206	0.22,0.134	0.046
4514	"ENSG00000128463"	"EMC4"	chr15	+	34225535	34225658	34225535	34225650	34227692	34227846	4514	34,40	692,829	44,53	1098,1102	107	99	0.632638036278	1.0	0.043,0.043	0.036,0.043	0.004
4515	"ENSG00000128463"	"EMC4"	chr15	+	34225535	34225658	34225535	34225650	34228428	34228589	4515	1,3	6,2	0,4	0,0	107	99	1	1.0	0.134,0.581	NA,1.0	-0.643
4516	"ENSG00000128463"	"EMC4"	chr15	+	34227692	34227846	34227692	34227794	34228428	34228589	4516	914,1126	0,0	1440,1476	0,1	151	99	1	1.0	1.0,1.0	1.0,0.999	0.0
4518	"ENSG00000189410"	"SH2D5"	chr1	-	20724348	20724635	20724395	20724635	20724082	20724251	4518	0,2	10,21	0,0	0,4	146	99	1	1.0	0.0,0.061	NA,0.0	0.03
4519	"ENSG00000068097"	"HEATR6"	chr17	-	60067430	60067732	60067433	60067732	60066208	60066386	4519	9,9	58,29	17,12	37,57	102	99	0.26892324914	0.6400527451475729	0.131,0.231	0.308,0.17	-0.058
4520	"ENSG00000126107"	"HECTD3"	chr1	-	45005793	45006116	45005996	45006116	45004599	45004806	4520	105,137	4,14	170,150	5,4	302	99	0.0224715893113	0.10063007330279235	0.896,0.762	0.918,0.925	-0.093
4521	"ENSG00000136877"	"FPGS"	chr9	+	127807585	127807775	127807585	127807688	127808233	127808311	4521	53,71	567,743	97,74	528,633	186	99	0.00514973029935	0.0314886332755936	0.047,0.048	0.089,0.059	-0.026
4522	"ENSG00000105607"	"GCDH"	chr19	+	12891486	12891660	12891486	12891522	12891830	12891974	4522	29,22	120,125	55,49	254,238	237	99	0.873922911592	1.0	0.092,0.068	0.083,0.079	-0.001
4524	"ENSG00000169981"	"ZNF35"	chr3	+	44648740	44648834	44648740	44648811	44650943	44651259	4524	5,2	0,0	8,4	2,0	122	99	0.900152934925	1.0	1.0,1.0	0.764,1.0	0.118
4526	"ENSG00000197056"	"ZMYM1"	chr1	+	35093913	35094083	35093913	35094009	35095818	35095891	4526	72,97	1,1	71,94	8,1	173	99	0.00574912058847	0.03449472353082	0.976,0.982	0.835,0.982	0.071
4527	"ENSG00000164330"	"EBF1"	chr5	-	158823175	158823317	158823199	158823317	158796344	158796475	4527	4,10	2,2	9,22	7,2	123	99	0.782139325881	1.0	0.617,0.801	0.509,0.899	0.005
4528	"ENSG00000184014"	"DENND5A"	chr11	-	9141939	9142108	9141973	9142108	9140188	9140248	4528	45,34	1,0	66,73	0,1	133	99	1	1.0	0.971,1.0	1.0,0.982	-0.005
4529	"ENSG00000184014"	"DENND5A"	chr11	-	9142721	9143485	9143402	9143485	9141939	9142108	4529	249,262	0,3	322,344	4,3	780	99	0.179864957884	0.4850424248871824	1.0,0.917	0.911,0.936	0.035
4530	"ENSG00000184014"	"DENND5A"	chr11	-	9142721	9144278	9144096	9144278	9141939	9142108	4530	255,268	5,6	354,383	65,65	1474	99	2.77555756156e-15	3.192758557531988e-13	0.774,0.75	0.268,0.284	0.486
4532	"ENSG00000175203"	"DCTN2"	chr12	-	57532732	57532810	57532783	57532810	57532571	57532643	4532	1113,1270	7,1	1559,1703	2,0	150	99	1	1.0	0.991,0.999	0.998,1.0	-0.004
4533	"ENSG00000175203"	"DCTN2"	chr12	-	57538482	57538524	57538518	57538524	57535748	57535845	4533	2,2	63,50	3,13	124,124	135	99	0.118589921746	0.35678749648306174	0.023,0.028	0.017,0.071	-0.018
4534	"ENSG00000114670"	"NEK11"	chr3	+	131026878	131028002	131026878	131027006	131029612	131029878	4534	26,25	5,5	9,25	16,14	1095	99	0.000347816451104	0.0036314731870462605	0.32,0.311	0.048,0.139	0.222
4536	"ENSG00000188389"	"PDCD1"	chr2	-	241852620	241852980	241852856	241852980	241852197	241852353	4536	2,21	0,0	133,135	6,8	335	99	0.000653546242583	0.006059707100624743	1.0,1.0	0.868,0.833	0.149
4537	"ENSG00000040275"	"SPDL1"	chr5	+	169588393	169588575	169588393	169588490	169591047	169591224	4537	98,138	0,0	177,275	0,1	184	99	1	1.0	1.0,1.0	1.0,0.993	0.004
4538	"ENSG00000159409"	"CELF3"	chr1	-	151707144	151707648	151707506	151707648	151706668	151706734	4538	2,5	11,14	3,8	21,7	461	99	0.498798957031	0.9371014032530892	0.038,0.071	0.03,0.197	-0.059
4539	"ENSG00000159409"	"CELF3"	chr1	-	151715618	151715981	151715875	151715981	151714593	151714676	4539	2,0	13,29	5,2	34,12	356	99	0.0676748209943	0.23424217171587502	0.041,0.0	0.039,0.044	-0.021
4540	"ENSG00000064961"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3575539	3575660	4540	1938,2227	2,0	2386,2613	0,0	885	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
4542	"ENSG00000113073"	"SLC4A9"	chr5	+	140372241	140372486	140372241	140372397	140372744	140372843	4542	2,2	2,3	0,4	0,0	188	99	1	1.0	0.345,0.26	NA,1.0	-0.698
4552	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32987759	32987846	32985970	32986030	4552	376,562	0,2	611,898	4,0	315	99	1	1.0	1.0,0.989	0.98,1.0	0.004
4553	"ENSG00000137074"	"APTX"	chr9	-	32987543	32988129	32988082	32988129	32985970	32986030	4553	397,573	0,0	608,901	2,0	638	99	1	1.0	1.0,1.0	0.979,1.0	0.01
4554	"ENSG00000137074"	"APTX"	chr9	-	32988082	32988124	32988091	32988124	32987543	32987731	4554	179,234	3,2	183,206	3,12	108	99	0.0104288546586	0.0556760174014599	0.982,0.991	0.982,0.94	0.025
4555	"ENSG00000137074"	"APTX"	chr9	-	33001332	33001587	33001566	33001587	32989758	32989895	4555	5,10	57,50	15,7	102,101	333	99	0.608690493893	1.0	0.025,0.056	0.042,0.02	0.01
4556	"ENSG00000137074"	"APTX"	chr9	-	33001515	33001595	33001566	33001595	32989758	32989895	4556	7,21	57,50	13,33	102,101	150	99	0.744536379274	1.0	0.075,0.217	0.078,0.177	0.018
4557	"ENSG00000137074"	"APTX"	chr9	-	33001515	33001613	33001566	33001613	32997242	32997348	4557	2,1	16,19	2,7	25,25	150	99	0.160087169353	0.4452443297230018	0.076,0.034	0.05,0.156	-0.048
4558	"ENSG00000011295"	"TTC19"	chr17	+	16000117	16000382	16000117	16000245	16001914	16002025	4558	54,84	139,155	90,91	143,129	236	99	0.0382345314921	0.15136656515679325	0.14,0.185	0.209,0.228	-0.056
4559	"ENSG00000121897"	"LIAS"	chr4	+	39467517	39468427	39467517	39467646	39470018	39470164	4559	45,68	45,66	25,26	37,44	880	99	0.0393950957933	0.15463252711144287	0.101,0.104	0.071,0.062	0.036
4560	"ENSG00000121753"	"ADGRB2"	chr1	-	31735182	31735665	31735579	31735665	31732516	31732612	4560	6,10	0,0	12,18	0,5	496	99	0.000930287781175	0.008066877084817846	1.0,1.0	1.0,0.418	0.291
4561	"ENSG00000121753"	"ADGRB2"	chr1	-	31735182	31735665	31735579	31735665	31732971	31733143	4561	9,10	13,19	44,34	98,134	496	99	0.200276017682	0.5182448315289284	0.121,0.095	0.082,0.048	0.043
4569	"ENSG00000144559"	"TAMM41"	chr3	-	11817079	11817337	11817191	11817337	11810775	11810897	4569	16,8	0,2	7,8	4,2	211	99	0.0144893369291	0.07188038980595296	1.0,0.652	0.451,0.652	0.275
4570	"ENSG00000198860"	"TSEN15"	chr1	+	184072156	184072298	184072156	184072194	184072826	184074212	4570	180,198	5,6	169,270	7,11	203	99	0.330619530822	0.7360208605719879	0.946,0.941	0.922,0.923	0.021
4571	"ENSG00000171824"	"EXOSC10"	chr1	-	11077329	11077443	11077364	11077443	11076841	11076948	4571	29,25	252,296	26,35	443,462	134	99	0.0900212420966	0.292211809662773	0.078,0.059	0.042,0.053	0.021
4576	"ENSG00000111011"	"RSRC2"	chr12	-	122521295	122521428	122521384	122521428	122518838	122519029	4576	23,40	238,286	30,24	256,283	188	99	0.419490154457	0.8472665341872246	0.048,0.069	0.058,0.043	0.008
4577	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48234402	48234543	48231659	48231810	4577	1424,1776	20,16	468,666	20,26	2049	99	2.04626605771e-07	5.64217629844982e-06	0.775,0.843	0.531,0.553	0.267
4578	"ENSG00000257698"	"GIHCG"	chr12	-	57935297	57935553	57935469	57935553	57931527	57931737	4578	22,23	1134,1320	16,28	408,566	271	99	0.0260115028042	0.11218317729614552	0.007,0.006	0.014,0.018	-0.009
4580	"ENSG00000171163"	"ZNF692"	chr1	-	248856287	248856422	248856372	248856422	248855557	248855946	4580	321,370	7,4	330,259	27,7	184	99	0.000137745652926	0.001676171069159028	0.961,0.98	0.868,0.952	0.06
4581	"ENSG00000171163"	"ZNF692"	chr1	-	248856287	248856422	248856372	248856422	248855781	248855943	4581	172,183	1,0	149,149	0,0	184	99	1	1.0	0.989,1.0	1.0,1.0	-0.006
4583	"ENSG00000089327"	"FXYD5"	chr19	+	35157420	35157617	35157420	35157501	35158343	35158400	4583	17,21	1750,2000	23,25	2129,1892	215	99	1	1.0	0.004,0.005	0.005,0.006	-0.001
4584	"ENSG00000089327"	"FXYD5"	chr19	+	35166250	35166428	35166250	35166325	35169565	35169879	4584	29,46	1256,1329	45,37	1436,1389	202	99	0.975783871986	1.0	0.011,0.017	0.015,0.013	0.0
4585	"ENSG00000089327"	"FXYD5"	chr19	+	35166141	35166325	35166141	35166171	35169565	35169880	4585	1262,1342	7,10	1467,1408	171,99	253	99	0	0.0	0.986,0.981	0.77,0.848	0.175
